HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
38668,,,7.916834,-23.465378,7.010,0.029,hip2,HIP38668,
100970,,,20.471784,18.769635,7.010,0.662,hip2,HIP100970,
104146,,,21.100140,62.921835,7.010,1.448,hip2,HIP104146,
44445,,,9.055016,-70.606648,7.010,0.305,hip2,HIP44445,
42649,,,8.692360,-73.614616,7.011,-0.001,hip2,HIP42649,
91436,,,18.647575,52.343947,7.011,0.432,hip2,HIP91436,
104810,,,21.233823,-22.212090,7.011,0.015,hip2,HIP104810,
117060,,,23.731659,-45.462411,7.011,1.220,hip2,HIP117060,
118179,,,23.972682,-63.003124,7.011,0.825,hip2,HIP118179,
26569,,,5.649096,49.416216,7.011,0.979,hip2,HIP26569,
96254,,,19.571862,16.265013,7.011,-0.031,hip2,HIP96254,
19545,,,4.185932,2.318434,7.011,1.799,hip2,HIP19545,
28697,,,6.059424,26.529145,7.011,0.036,hip2,HIP28697,
28952,,,6.110946,-41.220014,7.011,0.002,hip2,HIP28952,
92729,,,18.895749,60.017878,7.011,-0.128,hip2,HIP92729,
18490,,,3.953136,21.323581,7.011,1.030,hip2,HIP18490,
37932,,,7.773360,-49.241146,7.011,0.163,hip2,HIP37932,
47505,,,9.685133,-66.080311,7.011,0.861,hip2,HIP47505,
52883,,,10.816024,-27.917825,7.011,0.233,hip2,HIP52883,
,,,16.879826,-41.785833,7.011,0.281,tyc2,TYC7876-02053-1,7876-02053-1
88614,,,18.092480,-37.471765,7.011,1.027,hip2,HIP88614,
94651,,,19.259835,-36.949304,7.011,0.141,hip2,HIP94651,
23228,,,4.998261,27.325657,7.011,0.148,hip2,HIP23228,
30105,,,6.335231,-7.871938,7.011,0.308,hip2,HIP30105,
37502,,,7.696661,-56.315159,7.011,-0.097,hip2,HIP37502,
13939,,,2.992932,-53.908585,7.011,1.223,hip2,HIP13939,
81717,,,16.691722,4.871893,7.011,0.159,hip2,HIP81717,
84586,,,17.290427,-66.950703,7.011,0.798,hip2,HIP84586,
2573,,,0.544296,23.193370,7.011,0.921,hip2,HIP2573,
45550,,,9.283723,77.074166,7.011,0.080,hip2,HIP45550,
13143,,,2.817390,-4.224801,7.012,1.624,hip2,HIP13143,
17101,,,3.663100,-6.777210,7.012,0.130,hip2,HIP17101,
18893,,,4.049848,9.208885,7.012,0.466,hip2,HIP18893,
22190,,,4.773473,64.810426,7.012,1.203,hip2,HIP22190,
32065,,,6.699218,-20.249618,7.012,0.901,hip2,HIP32065,
40662,,,8.300320,-47.091888,7.012,-0.141,hip2,HIP40662,
85356,,,17.442102,0.822121,7.012,1.292,hip2,HIP85356,
6862,,,1.471977,30.557843,7.012,0.505,hip2,HIP6862,
106495,,,21.570858,-3.410533,7.012,1.171,hip2,HIP106495,
93656,,,19.071035,43.880376,7.012,-0.022,hip2,HIP93656,
98343,,,19.981006,35.497736,7.012,0.031,hip2,HIP98343,
103550,,,20.979205,-3.841493,7.012,0.189,hip2,HIP103550,
112871,,,22.857405,26.391007,7.012,0.227,hip2,HIP112871,
57179,,,11.725943,-52.619682,7.012,0.996,hip2,HIP57179,
32350,,,6.752704,39.368468,7.012,0.351,hip2,HIP32350,
65949,,,13.520338,-13.448783,7.012,0.337,hip2,HIP65949,
38409,,,7.869017,36.169264,7.013,1.630,hip2,HIP38409,
78537,,,16.033926,40.022773,7.013,1.298,hip2,HIP78537,
93396,,,19.021661,28.412009,7.013,-0.097,hip2,HIP93396,
109282,,,22.138711,-34.555848,7.013,1.486,hip2,HIP109282,
84850,,,17.341717,44.192024,7.013,1.043,hip2,HIP84850,
113102,,,22.904770,56.333016,7.013,0.924,hip2,HIP113102,
30273,,,6.367732,29.964172,7.013,-0.015,hip2,HIP30273,
30469,,,6.405877,-16.224550,7.013,0.200,hip2,HIP30469,
75714,,,15.467927,11.861603,7.013,0.367,hip2,HIP75714,
26931,,,5.716182,33.314609,7.013,0.444,hip2,HIP26931,
30065,,,6.327498,68.676903,7.013,0.807,hip2,HIP30065,
105153,,,21.300806,46.857296,7.013,-0.087,hip2,HIP105153,
114690,,,23.233476,4.997132,7.013,-0.135,hip2,HIP114690,
15147,,,3.254207,-20.019028,7.013,0.016,hip2,HIP15147,
15582,,,3.345711,-26.288144,7.013,0.407,hip2,HIP15582,
75783,,,15.481169,57.444779,7.013,0.490,hip2,HIP75783,
1799,,,0.380507,29.454304,7.013,0.212,hip2,HIP1799,
26893,,,5.709143,-0.016061,7.013,0.978,hip2,HIP26893,
8081,,,1.729738,55.877535,7.013,0.234,hip2,HIP8081,
744,,,0.152379,-50.166786,7.013,-0.122,hip2,HIP744,
9576,,,2.050443,3.358281,7.013,0.664,hip2,HIP9576,
46336,,,9.446922,-19.155134,7.013,0.168,hip2,HIP46336,
68055,,,13.934662,28.672525,7.013,0.049,hip2,HIP68055,
70824,,,14.483487,-56.136851,7.013,0.514,hip2,HIP70824,
33495,,,6.962626,-52.647555,7.014,0.477,hip2,HIP33495,
63235,,,12.957308,1.427957,7.014,0.454,hip2,HIP63235,
38410,,,7.869023,-3.054151,7.014,0.276,hip2,HIP38410,
53039,,,10.852377,11.578854,7.014,1.205,hip2,HIP53039,
93509,,,19.043878,14.567013,7.014,0.629,hip2,HIP93509,
52022,,,10.628354,-35.720022,7.014,0.004,hip2,HIP52022,
93295,,,19.003262,-60.203683,7.014,0.646,hip2,HIP93295,
36081,,,7.434347,-15.665665,7.014,0.620,hip2,HIP36081,
105106,,,21.290451,-30.745682,7.014,1.171,hip2,HIP105106,
108603,,,22.000939,65.432777,7.014,1.886,hip2,HIP108603,
14739,,,3.172007,-74.297772,7.014,0.521,hip2,HIP14739,
25324,,,5.416673,-19.373880,7.014,-0.014,hip2,HIP25324,
91396,,,18.640068,63.532827,7.015,1.140,hip2,HIP91396,
2595,,,0.548831,16.167168,7.015,0.508,hip2,HIP2595,
35922,,,7.404849,-18.348274,7.015,0.243,hip2,HIP35922,
109316,,,22.146492,-13.300437,7.015,0.469,hip2,HIP109316,
22006,,,4.730439,-48.327642,7.015,0.498,hip2,HIP22006,
12732,,,2.727694,-33.045542,7.015,0.942,hip2,HIP12732,
21251,,,4.559123,18.016815,7.015,0.020,tyc2,TYC1270-00086-1,1270-00086-1
115951,,,23.491757,-1.035826,7.015,0.620,hip2,HIP115951,
68196,,,13.961893,53.910100,7.015,0.295,hip2,HIP68196,
71452,,,14.612130,12.878150,7.015,0.087,hip2,HIP71452,
90728,,,18.511437,4.510846,7.015,0.211,hip2,HIP90728,
112987,,,22.881732,38.616044,7.015,1.716,hip2,HIP112987,
7357,,,1.580206,0.945425,7.015,0.531,hip2,HIP7357,
37015,,,7.607624,-14.595087,7.015,-0.060,hip2,HIP37015,
11296,,,2.424075,35.041924,7.015,1.065,hip2,HIP11296,
47237,,,9.627950,1.695971,7.015,0.939,hip2,HIP47237,
84628,,,17.300383,-43.577653,7.015,-0.040,hip2,HIP84628,
44164,,,8.995209,-27.816195,7.016,0.695,hip2,HIP44164,
49751,,,10.156113,-61.549198,7.016,1.500,hip2,HIP49751,
103272,,,20.921655,42.513486,7.016,-0.071,hip2,HIP103272,
46367,,,9.454670,6.233175,7.016,0.519,hip2,HIP46367,
101979,,,20.666620,8.447066,7.016,1.056,hip2,HIP101979,
15092,,,3.244463,-35.557707,7.016,0.740,hip2,HIP15092,
57053,,,11.696196,41.237674,7.016,0.437,hip2,HIP57053,
108621,,,22.004748,34.629601,7.016,1.358,hip2,HIP108621,
59360,,,12.178364,-56.442285,7.016,0.127,hip2,HIP59360,
109393,,,22.162360,64.122382,7.016,0.346,hip2,HIP109393,
6060,,,1.296656,49.008477,7.016,0.000,hip2,HIP6060,
27712,,,5.868766,-25.943339,7.016,0.893,hip2,HIP27712,
77437,,,15.808006,22.415557,7.017,1.230,hip2,HIP77437,
52003,,,10.624181,-12.394019,7.017,1.356,hip2,HIP52003,
61902,,,12.685493,30.437090,7.017,0.286,hip2,HIP61902,
,,,18.547635,38.833307,7.017,0.593,tyc2,TYC3105-00934-1,3105-00934-1
31238,,,6.552688,46.476235,7.017,-0.037,hip2,HIP31238,
81426,,,16.630281,27.043917,7.017,1.667,hip2,HIP81426,
17745,,,3.799739,-26.328616,7.017,0.121,hip2,HIP17745,
103938,,,21.060002,81.160852,7.017,0.276,hip2,HIP103938,
25226,,,5.395361,56.088883,7.017,1.098,hip2,HIP25226,
62345,,,12.775281,-11.812574,7.017,0.695,hip2,HIP62345,
82280,,,16.812016,-67.083244,7.017,1.560,hip2,HIP82280,
9052,,,1.943757,-81.499289,7.018,0.380,hip2,HIP9052,
110204,,,22.323251,15.545790,7.018,1.660,hip2,HIP110204,
46165,,,9.414789,-4.282830,7.018,0.436,hip2,HIP46165,
1611,,,0.336256,-13.061493,7.018,1.028,hip2,HIP1611,
27106,,,5.748124,16.086113,7.018,0.048,hip2,HIP27106,
2814,,,0.596860,49.021150,7.018,0.615,hip2,HIP2814,
48547,,,9.901429,-27.999004,7.018,0.000,hip2,HIP48547,
72536,,,14.830355,-32.427056,7.018,1.062,hip2,HIP72536,
112717,,,22.826724,66.553868,7.018,0.038,hip2,HIP112717,
42184,,,8.600687,24.051147,7.018,0.084,hip2,HIP42184,
51309,,,10.480158,14.343717,7.018,1.014,hip2,HIP51309,
46755,,,9.529315,-70.469631,7.018,-0.037,hip2,HIP46755,
58117,,,11.919812,46.469781,7.018,0.015,hip2,HIP58117,
108864,,,22.054016,30.203197,7.018,-0.042,hip2,HIP108864,
496,,,0.099086,24.569046,7.018,1.564,hip2,HIP496,
29536,,,6.223522,-15.384122,7.018,1.001,hip2,HIP29536,
13160,,,2.820639,57.033276,7.018,1.227,hip2,HIP13160,
17785,,,3.806887,-54.293806,7.018,0.592,hip2,HIP17785,
63356,,,12.982429,39.844256,7.018,0.946,hip2,HIP63356,
113018,,,22.887627,-45.147695,7.018,1.104,hip2,HIP113018,
84918,,,17.353746,-63.582154,7.018,1.293,hip2,HIP84918,
94136,,,19.162165,-27.114349,7.018,1.068,hip2,HIP94136,
4058,,,0.865859,33.890033,7.019,1.375,hip2,HIP4058,
18432,,,3.941277,-25.180660,7.019,0.748,hip2,HIP18432,
59502,,,12.202869,-63.454089,7.019,0.097,hip2,HIP59502,
66290,,,13.586549,22.499418,7.019,0.466,hip2,HIP66290,
75870,,,15.497410,82.263639,7.019,0.378,hip2,HIP75870,
108372,,,21.954908,61.295318,7.019,0.043,hip2,HIP108372,
,,,4.703387,22.942364,7.019,0.129,tyc2,TYC1830-02131-1,1830-02131-1
29429,,,6.199646,7.391326,7.019,-0.101,hip2,HIP29429,
,,,13.017581,-33.623080,7.019,0.989,tyc2,TYC7253-00540-1,7253-00540-1
81219,,,16.589254,77.755190,7.019,0.639,hip2,HIP81219,
81451,,,16.636042,61.172331,7.019,1.549,hip2,HIP81451,
,,,17.841353,-48.285583,7.019,1.399,tyc2,TYC8348-02415-1,8348-02415-1
94510,,,19.235768,-22.060605,7.019,0.088,hip2,HIP94510,
113028,,,22.890998,-5.987928,7.019,0.336,hip2,HIP113028,
104458,,,21.159797,75.227820,7.019,0.572,hip2,HIP104458,
29636,,,6.245185,14.586348,7.019,-0.022,hip2,HIP29636,
57611,,,11.811562,-14.344431,7.019,1.029,hip2,HIP57611,
77173,,,15.757663,-65.749734,7.019,1.343,hip2,HIP77173,
78097,,,15.945988,12.477935,7.019,0.407,hip2,HIP78097,
95272,,,19.383437,42.974186,7.019,0.019,hip2,HIP95272,
45572,,,9.288318,33.500982,7.020,1.011,hip2,HIP45572,
59791,,,12.260162,-20.529544,7.020,1.161,hip2,HIP59791,
94921,,,19.315549,73.550745,7.020,0.271,hip2,HIP94921,
98766,,,20.059997,-37.528313,7.020,1.031,hip2,HIP98766,
4771,,,1.021928,45.452115,7.020,0.897,hip2,HIP4771,
69546,,,14.236533,35.603623,7.020,1.600,hip2,HIP69546,
107469,,,21.767449,50.674141,7.020,-0.059,hip2,HIP107469,
115667,,,23.433607,39.339542,7.020,-0.015,hip2,HIP115667,
24665,,,5.292163,24.009862,7.020,1.061,hip2,HIP24665,
95320,,,19.392830,69.014761,7.020,1.693,hip2,HIP95320,
31568,,,6.607294,27.278620,7.020,0.646,hip2,HIP31568,
112670,,,22.817097,68.570919,7.020,0.395,tyc2,TYC4477-01574-1,4477-01574-1
117605,,,23.850279,-48.659355,7.020,1.210,hip2,HIP117605,
92470,,,18.844826,-47.779733,7.020,-0.142,hip2,HIP92470,
2323,,,0.494170,-2.840326,7.020,1.457,hip2,HIP2323,
23495,,,5.050578,-42.497868,7.020,1.617,hip2,HIP23495,
85683,,,17.509779,17.520471,7.020,0.505,hip2,HIP85683,
25553,,,5.462458,-39.221919,7.020,0.905,hip2,HIP25553,
63104,,,12.929114,32.000702,7.020,1.082,hip2,HIP63104,
81150,,,16.574363,8.673991,7.020,1.106,hip2,HIP81150,
86119,,,17.600180,-38.102112,7.021,0.273,hip2,HIP86119,
38101,,,7.808001,28.764246,7.021,1.001,hip2,HIP38101,
36034,,,7.426040,-19.437748,7.021,1.513,hip2,HIP36034,
110159,,,22.313054,19.962274,7.021,1.264,hip2,HIP110159,
5878,,,1.257858,20.414606,7.021,0.086,hip2,HIP5878,
116266,,,23.557950,-4.401249,7.021,0.470,hip2,HIP116266,
117320,,,23.789212,-48.275069,7.021,0.659,hip2,HIP117320,
67069,,,13.745723,-14.224760,7.021,0.542,hip2,HIP67069,
103621,,,20.994722,-62.877307,7.021,1.433,hip2,HIP103621,
80791,,,16.496304,7.748943,7.021,1.128,hip2,HIP80791,
26223,,,5.587962,8.700763,7.021,1.411,hip2,HIP26223,
104434,,,21.155054,-37.933110,7.021,0.961,hip2,HIP104434,
45592,,,9.292478,0.554942,7.022,0.174,hip2,HIP45592,
69828,,,14.291034,-19.963708,7.022,0.244,hip2,HIP69828,
17256,,,3.695991,-47.775808,7.022,0.184,hip2,HIP17256,
30064,,,6.327354,-63.823691,7.022,0.905,hip2,HIP30064,
104884,,,21.246153,16.479222,7.022,0.292,hip2,HIP104884,
15943,,,3.421738,58.694504,7.022,1.068,hip2,HIP15943,
105303,,,21.328543,55.450058,7.022,1.468,hip2,HIP105303,
93546,,,19.052922,-47.051039,7.022,0.960,hip2,HIP93546,
99097,,,20.118385,36.826670,7.022,0.173,hip2,HIP99097,
102224,,,20.713455,66.326712,7.022,0.025,hip2,HIP102224,
17135,,,3.669657,-9.039132,7.022,0.455,hip2,HIP17135,
65813,,,13.491441,-18.729059,7.022,1.403,hip2,HIP65813,
87001,,,17.777959,25.749256,7.022,0.166,hip2,HIP87001,
15615,,,3.350914,73.699157,7.022,1.297,hip2,HIP15615,
80149,,,16.359689,0.076907,7.022,1.112,hip2,HIP80149,
20144,,,4.318433,-79.520977,7.023,0.201,hip2,HIP20144,
46522,,,9.488463,-3.165457,7.023,0.290,hip2,HIP46522,
17692,,,3.789155,23.803454,7.023,0.030,hip2,HIP17692,
54712,,,11.201540,-71.217457,7.023,0.024,hip2,HIP54712,
74412,,,15.207290,-18.089945,7.023,0.973,hip2,HIP74412,
30492,,,6.409388,11.256507,7.023,1.082,hip2,HIP30492,
