HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
,,,0.006178,-44.317139,10.001,0.919,tyc2,TYC7529-00376-1,7529-00376-1
,,,0.033694,72.384878,10.001,1.151,tyc2,TYC4302-00897-1,4302-00897-1
,,,0.160193,33.989237,10.001,0.422,tyc2,TYC2268-00356-1,2268-00356-1
,,,0.222179,-5.975815,10.001,0.649,tyc2,TYC4670-00991-1,4670-00991-1
,,,0.270754,78.021835,10.001,0.432,tyc2,TYC4496-01573-1,4496-01573-1
,,,0.319893,57.657335,10.001,1.084,tyc2,TYC3661-01063-1,3661-01063-1
,,,0.361854,-28.456995,10.001,0.638,tyc2,TYC6419-00078-1,6419-00078-1
,,,0.427714,42.362815,10.001,1.634,tyc2,TYC2791-00771-1,2791-00771-1
,,,0.465387,8.425809,10.001,0.430,tyc2,TYC0596-00390-1,0596-00390-1
,,,0.560835,64.872840,10.001,0.516,tyc2,TYC4023-00114-1,4023-00114-1
,,,0.747442,38.380917,10.001,1.383,tyc2,TYC2797-00770-1,2797-00770-1
,,,0.840897,9.160829,10.001,0.898,tyc2,TYC0604-00754-1,0604-00754-1
,,,1.045172,71.106546,10.001,0.207,tyc2,TYC4300-00946-1,4300-00946-1
,,,1.071921,31.424398,10.001,0.348,tyc2,TYC2278-00399-1,2278-00399-1
,,,1.310869,48.027540,10.001,1.340,tyc2,TYC3268-00621-1,3268-00621-1
,,,1.514567,48.093788,10.001,1.306,tyc2,TYC3282-02088-1,3282-02088-1
,,,1.559907,40.425017,10.001,0.665,tyc2,TYC2818-00682-1,2818-00682-1
,,,1.650432,47.823885,10.001,0.521,tyc2,TYC3282-01755-1,3282-01755-1
,,,1.660871,8.200579,10.001,0.990,tyc2,TYC0621-00680-1,0621-00680-1
,,,1.680198,33.080233,10.001,1.491,tyc2,TYC2298-00637-1,2298-00637-1
,,,1.780125,70.200722,10.001,0.467,tyc2,TYC4314-01710-1,4314-01710-1
,,,1.936195,37.750002,10.001,0.394,tyc2,TYC2816-02207-1,2816-02207-1
,,,2.011170,-39.555840,10.001,0.465,tyc2,TYC7550-00072-1,7550-00072-1
,,,2.018457,43.006382,10.001,1.197,tyc2,TYC2837-01067-1,2837-01067-1
,,,2.075802,47.831184,10.001,0.469,tyc2,TYC3285-00184-1,3285-00184-1
,,,2.114141,34.594503,10.001,0.532,tyc2,TYC2317-01258-1,2317-01258-1
,,,2.147640,-60.469984,10.001,0.567,tyc2,TYC8851-00240-1,8851-00240-1
,,,2.161729,31.609812,10.001,0.476,tyc2,TYC2309-00935-1,2309-00935-1
,,,2.231122,12.784002,10.001,1.556,tyc2,TYC0637-01155-1,0637-01155-1
10674,,,2.288949,52.469245,10.001,0.273,tyc2,TYC3306-01930-2,3306-01930-2
,,,2.386538,60.830602,10.001,0.523,tyc2,TYC4046-01808-1,4046-01808-1
,,,2.418184,45.603031,10.001,1.119,tyc2,TYC3294-01190-1,3294-01190-1
,,,2.463713,29.550977,10.001,1.116,tyc2,TYC1778-00886-1,1778-00886-1
,,,2.508533,5.061639,10.001,1.413,tyc2,TYC0052-00796-1,0052-00796-1
,,,2.666614,56.054841,10.001,0.395,tyc2,TYC3691-00487-1,3691-00487-1
,,,2.777507,-62.261045,10.001,1.108,tyc2,TYC8859-01043-1,8859-01043-1
,,,2.950715,-22.702367,10.001,0.832,tyc2,TYC6437-00088-1,6437-00088-1
,,,3.113514,58.215105,10.001,0.676,tyc2,TYC3714-01141-1,3714-01141-1
,,,3.164801,-29.027829,10.001,0.588,tyc2,TYC6445-00358-1,6445-00358-1
,,,3.205240,39.530279,10.001,0.047,tyc2,TYC2852-00867-1,2852-00867-1
,,,3.289319,-21.132948,10.001,0.480,tyc2,TYC5878-01278-1,5878-01278-1
,,,3.651771,-16.283554,10.001,1.125,tyc2,TYC5874-00610-1,5874-00610-1
,,,3.901364,-33.465108,10.001,0.398,tyc2,TYC7032-00867-1,7032-00867-1
,,,3.950387,-26.179371,10.001,0.965,tyc2,TYC6458-01331-1,6458-01331-1
,,,4.012528,42.988190,10.001,0.453,tyc2,TYC2885-00580-1,2885-00580-1
,,,4.438759,-23.027996,10.001,0.446,tyc2,TYC6457-01656-1,6457-01656-1
,,,4.740697,-8.939036,10.001,0.334,tyc2,TYC5321-01202-1,5321-01202-1
,,,4.935342,21.996347,10.001,0.326,tyc2,TYC1293-01147-1,1293-01147-1
,,,5.067688,-41.554129,10.001,1.340,tyc2,TYC7590-01470-1,7590-01470-1
,,,5.070546,23.647462,10.001,0.169,tyc2,TYC1845-02557-1,1845-02557-1
,,,5.088554,-32.705517,10.001,0.666,tyc2,TYC7050-01818-1,7050-01818-1
,,,5.125025,63.766616,10.001,0.738,tyc2,TYC4087-00358-1,4087-00358-1
,,,5.126429,-2.844653,10.001,0.666,tyc2,TYC4755-01162-1,4755-01162-1
,,,5.277165,-26.880649,10.001,0.351,tyc2,TYC6482-00897-1,6482-00897-1
,,,5.314192,-60.478720,10.001,1.232,tyc2,TYC8878-00237-1,8878-00237-1
,,,5.609254,-18.338174,10.001,1.728,tyc2,TYC5921-01389-1,5921-01389-1
,,,5.609851,-1.954489,10.001,0.083,tyc2,TYC4770-00907-1,4770-00907-1
,,,5.633596,-12.801806,10.001,0.550,tyc2,TYC5354-00169-1,5354-00169-1
,,,5.645252,11.286496,10.001,0.195,tyc2,TYC0722-00985-1,0722-00985-1
,,,5.649253,-43.297234,10.001,0.353,tyc2,TYC7608-01449-1,7608-01449-1
,,,5.682967,27.438784,10.001,0.385,tyc2,TYC1869-01568-1,1869-01568-1
,,,5.717233,42.020316,10.001,1.365,tyc2,TYC2919-01062-1,2919-01062-1
,,,5.815129,56.732204,10.001,1.563,tyc2,TYC3758-01480-1,3758-01480-1
,,,5.847767,-38.574827,10.001,1.098,tyc2,TYC7598-00930-1,7598-00930-1
,,,5.848281,-71.966807,10.001,0.138,tyc2,TYC9171-00257-1,9171-00257-1
,,,5.875168,15.539429,10.001,1.688,tyc2,TYC1312-02890-1,1312-02890-1
,,,5.938755,-57.064200,10.001,0.453,tyc2,TYC8528-00552-1,8528-00552-1
,,,5.963465,-26.601506,10.001,1.533,tyc2,TYC6499-01939-1,6499-01939-1
,,,5.977655,8.429718,10.001,0.384,tyc2,TYC0716-01861-1,0716-01861-1
,,,5.983572,30.804680,10.001,0.445,tyc2,TYC2406-01335-1,2406-01335-1
,,,6.030006,24.681560,10.001,1.154,tyc2,TYC1868-01583-1,1868-01583-1
,,,6.033356,-17.122825,10.001,0.293,tyc2,TYC5936-01220-1,5936-01220-1
,,,6.119695,-41.550846,10.001,0.405,tyc2,TYC7619-00213-1,7619-00213-1
,,,6.345314,56.245704,10.001,1.352,tyc2,TYC3768-00884-1,3768-00884-1
,,,6.507193,21.170065,10.001,0.459,tyc2,TYC1340-02014-1,1340-02014-1
,,,6.508200,-26.076533,10.001,0.767,tyc2,TYC6511-01362-1,6511-01362-1
,,,6.541006,5.245038,10.001,0.144,tyc2,TYC0154-00571-1,0154-00571-1
,,,6.556182,-25.434582,10.001,1.538,tyc2,TYC6511-00160-1,6511-00160-1
,,,6.563903,57.911736,10.001,0.101,tyc2,TYC3773-01852-1,3773-01852-1
,,,6.568613,0.697484,10.001,0.264,tyc2,TYC0146-00097-1,0146-00097-1
,,,6.701962,-22.419459,10.001,-0.124,tyc2,TYC5961-00121-1,5961-00121-1
,,,6.715001,27.521028,10.001,1.030,tyc2,TYC1901-01221-1,1901-01221-1
,,,6.742379,-27.570199,10.001,0.226,tyc2,TYC6529-00589-1,6529-00589-1
,,,6.790213,60.465587,10.001,1.206,tyc2,TYC4097-01242-1,4097-01242-1
,,,6.790506,72.596993,10.001,1.699,tyc2,TYC4366-01212-1,4366-01212-1
,,,6.833092,12.891496,10.001,-0.042,tyc2,TYC0755-00771-1,0755-00771-1
,,,6.833589,1.590245,10.001,0.310,tyc2,TYC0148-01257-1,0148-01257-1
,,,6.851560,-3.678806,10.001,1.097,tyc2,TYC4804-00256-1,4804-00256-1
,,,6.907805,-12.333595,10.001,0.224,tyc2,TYC5388-00078-1,5388-00078-1
,,,6.933780,9.943675,10.001,1.128,tyc2,TYC0752-01684-1,0752-01684-1
,,,6.950757,-12.901492,10.001,0.355,tyc2,TYC5388-02102-1,5388-02102-1
,,,7.003110,45.243827,10.001,0.251,tyc2,TYC3391-01544-1,3391-01544-1
,,,7.062740,11.256728,10.001,0.238,tyc2,TYC0757-01297-1,0757-01297-1
,,,7.079560,-3.180686,10.001,1.529,tyc2,TYC4818-00464-1,4818-00464-1
,,,7.134450,1.754600,10.001,1.244,tyc2,TYC0163-02489-1,0163-02489-1
,,,7.198026,-7.633834,10.001,1.000,tyc2,TYC5394-00541-2,5394-00541-2
,,,7.227530,-24.291117,10.001,0.202,tyc2,TYC6524-00320-1,6524-00320-1
,,,7.328179,-29.412345,10.001,0.202,tyc2,TYC6549-02544-1,6549-02544-1
,,,7.432020,-22.921664,10.001,0.406,tyc2,TYC6538-02228-1,6538-02228-1
,,,7.439517,-12.968091,10.001,0.984,tyc2,TYC5404-02064-1,5404-02064-1
,,,7.592570,-3.914542,10.001,0.965,tyc2,TYC4838-02900-1,4838-02900-1
,,,7.697114,-7.246532,10.001,1.628,tyc2,TYC4843-00677-1,4843-00677-1
,,,7.711264,-7.654801,10.001,1.268,tyc2,TYC5410-01099-1,5410-01099-1
,,,7.762428,-31.854401,10.001,0.054,tyc2,TYC7106-02820-1,7106-02820-1
,,,7.774625,-5.107044,10.001,0.798,tyc2,TYC4840-01698-1,4840-01698-1
,,,7.784606,-12.630621,10.001,0.026,tyc2,TYC5418-01530-1,5418-01530-1
,,,7.790073,-42.074330,10.001,0.899,tyc2,TYC7653-01900-1,7653-01900-1
,,,7.837944,-15.854033,10.001,0.017,tyc2,TYC5981-02171-1,5981-02171-1
,,,7.982687,-28.272160,10.001,0.660,tyc2,TYC6566-00238-1,6566-00238-1
,,,7.998551,-18.605438,10.001,0.440,tyc2,TYC5986-03287-1,5986-03287-1
,,,8.014566,-36.121336,10.001,0.192,tyc2,TYC7132-01392-1,7132-01392-1
,,,8.033404,29.312519,10.001,0.405,tyc2,TYC1938-01323-1,1938-01323-1
,,,8.042863,-19.116386,10.001,1.374,tyc2,TYC6003-00838-1,6003-00838-1
,,,8.080748,-21.259511,10.001,0.023,tyc2,TYC6007-03066-1,6007-03066-1
,,,8.085822,-45.817249,10.001,0.010,tyc2,TYC8136-04235-1,8136-04235-1
,,,8.086964,-22.701256,10.001,1.159,tyc2,TYC6554-01468-1,6554-01468-1
,,,8.153108,-28.199787,10.001,0.045,tyc2,TYC6567-00092-1,6567-00092-1
,,,8.165406,-4.613408,10.001,-0.035,tyc2,TYC4855-02362-1,4855-02362-1
,,,8.175773,14.514809,10.001,0.694,tyc2,TYC0806-00567-1,0806-00567-1
,,,8.194644,1.021266,10.001,0.268,tyc2,TYC0195-00786-1,0195-00786-1
,,,8.280041,10.466975,10.001,0.878,tyc2,TYC0798-00811-1,0798-00811-1
,,,8.320224,-57.791794,10.001,0.329,tyc2,TYC8575-01102-1,8575-01102-1
,,,8.353967,-42.207671,10.001,0.261,tyc2,TYC7669-03573-1,7669-03573-1
,,,8.403777,-39.791524,10.001,1.778,tyc2,TYC7665-00620-1,7665-00620-1
,,,8.425544,-18.108969,10.001,1.356,tyc2,TYC6002-01616-1,6002-01616-1
,,,8.451412,32.681776,10.001,0.847,tyc2,TYC2486-01552-1,2486-01552-1
,,,8.475305,-19.778908,10.001,0.336,tyc2,TYC6006-04249-1,6006-04249-1
,,,8.525857,-43.737908,10.001,0.123,tyc2,TYC7674-02140-1,7674-02140-1
,,,8.559965,-35.728487,10.001,1.613,tyc2,TYC7148-03905-1,7148-03905-1
,,,8.580319,5.256321,10.001,0.603,tyc2,TYC0218-00736-1,0218-00736-1
,,,8.596004,3.744891,10.001,0.763,tyc2,TYC0214-01130-1,0214-01130-1
,,,8.841769,-20.850334,10.001,0.313,tyc2,TYC6025-00139-1,6025-00139-1
,,,8.848011,28.100777,10.001,1.328,tyc2,TYC1949-00889-1,1949-00889-1
,,,8.850209,-1.676896,10.001,1.539,tyc2,TYC4864-00118-1,4864-00118-1
,,,8.895491,-53.514876,10.001,0.308,tyc2,TYC8582-03873-1,8582-03873-1
,,,8.895911,-54.429866,10.001,1.040,tyc2,TYC8586-01071-1,8586-01071-1
,,,8.931951,46.465084,10.001,0.931,tyc2,TYC3417-00577-1,3417-00577-1
,,,8.944018,-13.715285,10.001,0.500,tyc2,TYC5456-01658-1,5456-01658-1
,,,9.002390,69.055562,10.001,0.396,tyc2,TYC4375-02150-1,4375-02150-1
,,,9.015867,-9.542209,10.001,1.407,tyc2,TYC5448-00601-1,5448-00601-1
,,,9.028536,-30.247012,10.001,0.548,tyc2,TYC7151-00304-1,7151-00304-1
,,,9.076908,79.760230,10.001,0.368,tyc2,TYC4544-01208-1,4544-01208-1
,,,9.086605,-15.652538,10.001,0.331,tyc2,TYC6027-01077-1,6027-01077-1
,,,9.134561,11.174535,10.001,0.578,tyc2,TYC0815-00290-1,0815-00290-1
,,,9.183331,5.864443,10.001,0.386,tyc2,TYC0233-01748-1,0233-01748-1
,,,9.183527,42.764902,10.001,1.080,tyc2,TYC2990-00311-1,2990-00311-1
,,,9.237016,-2.719962,10.001,1.125,tyc2,TYC4883-00542-1,4883-00542-1
,,,9.306599,9.298293,10.001,0.523,tyc2,TYC0819-00093-1,0819-00093-1
,,,9.334828,-56.285890,10.001,0.907,tyc2,TYC8592-02132-1,8592-02132-1
,,,9.456626,-42.534967,10.001,1.614,tyc2,TYC7699-02242-1,7699-02242-1
,,,9.480823,-44.732391,10.001,0.320,tyc2,TYC7703-00728-1,7703-00728-1
,,,9.485076,-59.602482,10.001,0.275,tyc2,TYC8596-00956-1,8596-00956-1
,,,9.643854,-40.659380,10.001,0.536,tyc2,TYC7696-00040-1,7696-00040-1
,,,9.716244,5.452917,10.001,0.355,tyc2,TYC0242-00252-1,0242-00252-1
,,,9.750513,-68.654916,10.001,0.994,tyc2,TYC9209-00468-1,9209-00468-1
,,,9.842130,-34.576184,10.001,1.106,tyc2,TYC7176-00918-1,7176-00918-1
,,,9.872882,-29.770874,10.001,0.383,tyc2,TYC6615-00172-1,6615-00172-1
,,,9.937875,-51.303111,10.001,0.921,tyc2,TYC8194-00619-1,8194-00619-1
,,,9.998079,71.098195,10.001,1.021,tyc2,TYC4386-01025-1,4386-01025-1
,,,10.264796,-26.485117,10.001,1.296,tyc2,TYC6626-01435-1,6626-01435-1
,,,10.299657,-61.077110,10.001,0.932,tyc2,TYC8956-04192-1,8956-04192-1
,,,10.346557,-58.015390,10.001,1.091,tyc2,TYC8608-00487-1,8608-00487-1
,,,10.447791,19.012662,10.001,0.910,tyc2,TYC1423-00361-1,1423-00361-1
,,,10.480540,43.633084,10.001,0.187,tyc2,TYC3008-00163-1,3008-00163-1
,,,10.508937,-42.735865,10.001,1.057,tyc2,TYC7718-00390-1,7718-00390-1
,,,10.523707,-12.685163,10.001,0.657,tyc2,TYC5497-00093-1,5497-00093-1
,,,10.584373,-51.582490,10.001,0.541,tyc2,TYC8209-00067-1,8209-00067-1
,,,10.590205,-30.972960,10.001,0.612,tyc2,TYC7185-00802-1,7185-00802-1
,,,10.590531,-45.541170,10.001,1.027,tyc2,TYC8197-01596-1,8197-01596-1
,,,10.636968,45.960016,10.001,0.909,tyc2,TYC3442-00346-1,3442-00346-1
,,,10.933428,-45.224804,10.001,0.088,tyc2,TYC8199-00920-1,8199-00920-1
,,,11.063872,-10.828391,10.001,0.853,tyc2,TYC5504-00264-1,5504-00264-1
,,,11.081727,-60.942955,10.001,0.113,tyc2,TYC8958-03089-1,8958-03089-1
,,,11.191328,-62.638644,10.001,0.268,tyc2,TYC8963-01200-1,8963-01200-1
,,,11.430122,18.345627,10.001,0.440,tyc2,TYC1437-00400-1,1437-00400-1
,,,11.585736,-48.645956,10.001,0.164,tyc2,TYC8218-01843-1,8218-01843-1
,,,11.765797,-49.604033,10.001,0.728,tyc2,TYC8223-00484-1,8223-00484-1
,,,11.988911,37.149676,10.001,0.524,tyc2,TYC2526-01133-1,2526-01133-1
,,,12.086249,-67.120623,10.001,1.618,tyc2,TYC8986-01223-1,8986-01223-1
,,,12.295313,-11.142484,10.001,0.434,tyc2,TYC5529-00670-1,5529-00670-1
,,,12.377223,-40.645795,10.001,1.490,tyc2,TYC7761-00391-1,7761-00391-1
,,,12.532036,-29.115964,10.001,0.445,tyc2,TYC6694-00677-1,6694-00677-1
,,,12.579921,-33.832974,10.001,0.614,tyc2,TYC7242-00372-1,7242-00372-1
,,,12.806857,-50.465037,10.001,0.303,tyc2,TYC8253-00635-1,8253-00635-1
,,,12.962933,-33.171718,10.001,0.375,tyc2,TYC7253-00860-1,7253-00860-1
,,,13.093848,-11.202746,10.001,0.370,tyc2,TYC5539-00352-1,5539-00352-1
,,,13.095408,-29.096164,10.001,1.510,tyc2,TYC6710-00725-1,6710-00725-1
,,,13.096892,38.215427,10.001,0.415,tyc2,TYC3022-01238-1,3022-01238-1
,,,13.184385,-35.782180,10.001,0.332,tyc2,TYC7262-01573-1,7262-01573-1
,,,13.290232,61.879660,10.001,0.606,tyc2,TYC4163-00887-1,4163-00887-1
,,,13.496543,20.196817,10.001,1.003,tyc2,TYC1464-00011-1,1464-00011-1
,,,13.589924,-35.183405,10.001,0.501,tyc2,TYC7273-01425-1,7273-01425-1
,,,13.619832,-17.321037,10.001,1.051,tyc2,TYC6126-00681-1,6126-00681-1
,,,13.628364,-31.137747,10.001,1.160,tyc2,TYC7265-01312-1,7265-01312-1
,,,13.652584,-80.055722,10.001,1.027,tyc2,TYC9434-00405-1,9434-00405-1
,,,13.694212,4.998631,10.001,0.989,tyc2,TYC0311-00268-1,0311-00268-1
,,,13.735667,-29.875139,10.001,1.416,tyc2,TYC6727-00675-1,6727-00675-1
,,,13.758937,-54.738041,10.001,0.450,tyc2,TYC8667-00570-1,8667-00570-1
,,,13.806266,-64.540317,10.001,1.236,tyc2,TYC9012-01951-1,9012-01951-1
,,,13.812166,42.693240,10.001,1.400,tyc2,TYC3033-00025-1,3033-00025-1
,,,13.818448,-52.709019,10.001,0.516,tyc2,TYC8664-00525-1,8664-00525-1
,,,13.864998,-2.932513,10.001,1.313,tyc2,TYC4971-00357-1,4971-00357-1
,,,13.901268,69.752979,10.001,0.406,tyc2,TYC4403-01286-1,4403-01286-1
,,,13.942912,77.025210,10.001,1.448,tyc2,TYC4558-01718-1,4558-01718-1
,,,13.955834,-42.584440,10.001,0.682,tyc2,TYC7798-00132-1,7798-00132-1
,,,13.963136,-64.593393,10.001,0.259,tyc2,TYC9012-01473-1,9012-01473-1
,,,13.980970,-29.035632,10.001,1.394,tyc2,TYC6741-01238-1,6741-01238-1
,,,14.150476,-75.599195,10.001,1.728,tyc2,TYC9427-02776-1,9427-02776-1
,,,14.247784,-12.967722,10.001,0.546,tyc2,TYC5561-00239-1,5561-00239-1
,,,14.314495,-18.079715,10.001,0.434,tyc2,TYC6143-00419-1,6143-00419-1
,,,14.374492,-5.406572,10.001,1.011,tyc2,TYC4983-00404-1,4983-00404-1
,,,14.464463,-57.002102,10.001,0.487,tyc2,TYC8687-00184-1,8687-00184-1
,,,15.273414,-51.744672,10.001,0.405,tyc2,TYC8306-00765-1,8306-00765-1
,,,15.554340,-29.720706,10.001,0.135,tyc2,TYC6776-00632-1,6776-00632-1
,,,15.615757,-44.672125,10.001,1.312,tyc2,TYC7848-02255-1,7848-02255-1
,,,15.666239,-19.547607,10.001,1.329,tyc2,TYC6193-00881-1,6193-00881-1
,,,15.941335,-28.737660,10.001,0.367,tyc2,TYC6791-00609-1,6791-00609-1
,,,16.009760,-63.426810,10.001,0.019,tyc2,TYC9040-02778-1,9040-02778-1
,,,16.035639,-53.715053,10.001,0.137,tyc2,TYC8710-02625-1,8710-02625-1
,,,16.245541,38.899589,10.001,0.548,tyc2,TYC3062-00716-1,3062-00716-1
,,,16.381402,27.100597,10.001,0.460,tyc2,TYC2051-00731-1,2051-00731-1
,,,16.389348,-46.405562,10.001,0.262,tyc2,TYC8312-03580-1,8312-03580-1
,,,16.457139,10.600449,10.001,0.754,tyc2,TYC0963-00933-1,0963-00933-1
,,,16.473182,37.424757,10.001,0.591,tyc2,TYC2587-00601-1,2587-00601-1
,,,16.485626,-57.160099,10.001,0.447,tyc2,TYC8720-00904-1,8720-00904-1
,,,16.646487,42.312873,10.001,0.302,tyc2,TYC3066-00187-1,3066-00187-1
,,,16.665728,-64.877671,10.001,1.556,tyc2,TYC9046-00794-1,9046-00794-1
,,,16.852627,60.328795,10.001,0.459,tyc2,TYC4191-00924-1,4191-00924-1
,,,16.980505,-53.611337,10.001,0.835,tyc2,TYC8726-01969-1,8726-01969-1
,,,16.999898,-45.518901,10.001,1.064,tyc2,TYC8327-01207-1,8327-01207-1
,,,17.077575,34.301509,10.001,0.378,tyc2,TYC2598-00069-1,2598-00069-1
,,,17.116843,73.401609,10.001,0.393,tyc2,TYC4427-01713-1,4427-01713-1
,,,17.261341,-13.233840,10.001,1.516,tyc2,TYC5657-00020-1,5657-00020-1
,,,17.334490,-41.945025,10.001,1.894,tyc2,TYC7891-01911-1,7891-01911-1
,,,17.633516,22.373943,10.001,1.036,tyc2,TYC1563-00504-1,1563-00504-1
,,,17.704623,-74.162214,10.001,0.557,tyc2,TYC9301-02235-1,9301-02235-1
,,,17.734653,-49.722250,10.001,0.717,tyc2,TYC8351-00804-1,8351-00804-1
,,,17.757082,-7.226532,10.001,0.592,tyc2,TYC5094-00171-1,5094-00171-1
,,,17.773395,29.127756,10.001,1.066,tyc2,TYC2089-00750-1,2089-00750-1
,,,17.785917,32.579456,10.001,0.377,tyc2,TYC2611-01114-1,2611-01114-1
,,,17.852741,51.216252,10.001,0.504,tyc2,TYC3523-00439-1,3523-00439-1
,,,17.943228,-37.694784,10.001,0.295,tyc2,TYC7886-01044-1,7886-01044-1
,,,17.945602,-19.063400,10.001,0.524,tyc2,TYC6258-00738-1,6258-00738-1
,,,17.972546,-38.184672,10.001,-0.027,tyc2,TYC7886-03130-1,7886-03130-1
,,,18.078268,42.334730,10.001,0.473,tyc2,TYC3110-01398-1,3110-01398-1
,,,18.146572,-33.915580,10.001,1.257,tyc2,TYC7399-01201-1,7399-01201-1
,,,18.164587,23.163331,10.001,0.445,tyc2,TYC2092-00982-1,2092-00982-1
,,,18.164674,-40.975117,10.001,1.436,tyc2,TYC7903-02444-1,7903-02444-1
,,,18.174660,4.937350,10.001,1.835,tyc2,TYC0439-02470-1,0439-02470-1
,,,18.224201,-19.755921,10.001,0.306,tyc2,TYC6272-01665-1,6272-01665-1
,,,18.244132,-15.917621,10.001,1.807,tyc2,TYC6264-01785-1,6264-01785-1
,,,18.268255,61.558052,10.001,0.537,tyc2,TYC4201-00493-1,4201-00493-1
,,,18.275528,10.818148,10.001,0.924,tyc2,TYC1014-00045-1,1014-00045-1
,,,18.300869,-48.158764,10.001,0.199,tyc2,TYC8362-02841-1,8362-02841-1
,,,18.373997,60.993649,10.001,1.222,tyc2,TYC4214-01741-1,4214-01741-1
,,,18.384369,14.261692,10.001,0.464,tyc2,TYC1035-00931-1,1035-00931-1
,,,18.458383,39.958546,10.001,1.078,tyc2,TYC3108-01250-1,3108-01250-1
,,,18.490479,46.306387,10.001,0.340,tyc2,TYC3526-01520-1,3526-01520-1
,,,18.560133,10.396052,10.001,1.104,tyc2,TYC1028-01995-1,1028-01995-1
,,,18.594204,65.259271,10.001,1.826,tyc2,TYC4223-00636-1,4223-00636-1
,,,18.662737,9.522815,10.001,1.055,tyc2,TYC1029-03978-1,1029-03978-1
,,,18.823357,-57.173875,10.001,0.527,tyc2,TYC8766-00975-1,8766-00975-1
,,,19.017775,32.159767,10.001,0.568,tyc2,TYC2643-02813-1,2643-02813-1
,,,19.018312,-10.088555,10.001,0.044,tyc2,TYC5710-01371-1,5710-01371-1
,,,19.129190,-32.191798,10.001,0.399,tyc2,TYC7414-00754-1,7414-00754-1
,,,19.277860,31.339873,10.001,0.111,tyc2,TYC2653-01526-1,2653-01526-1
,,,19.302979,17.313860,10.001,0.335,tyc2,TYC1603-00058-1,1603-00058-1
,,,19.363318,29.489517,10.001,0.117,tyc2,TYC2136-00742-1,2136-00742-1
,,,19.376390,48.998454,10.001,1.173,tyc2,TYC3551-00489-1,3551-00489-1
,,,19.428756,-19.028096,10.001,1.016,tyc2,TYC6305-00666-1,6305-00666-1
,,,19.528696,46.532953,10.001,0.467,tyc2,TYC3556-00718-1,3556-00718-1
,,,19.588883,66.841443,10.001,1.494,tyc2,TYC4242-01046-1,4242-01046-1
,,,19.629753,-11.017676,10.001,0.457,tyc2,TYC5727-01990-1,5727-01990-1
,,,19.635937,65.773679,10.001,1.066,tyc2,TYC4242-01109-1,4242-01109-1
,,,19.748720,2.044809,10.001,1.904,tyc2,TYC0483-00728-1,0483-00728-1
,,,19.763689,52.703982,10.001,1.917,tyc2,TYC3934-02175-1,3934-02175-1
,,,19.779103,26.160309,10.001,0.319,tyc2,TYC2143-00344-1,2143-00344-1
,,,19.852349,14.376699,10.001,1.072,tyc2,TYC1070-01401-1,1070-01401-1
,,,19.936199,35.375988,10.001,0.305,tyc2,TYC2677-00683-1,2677-00683-1
,,,19.945460,-83.724492,10.001,0.453,tyc2,TYC9523-02744-1,9523-02744-1
,,,19.975491,17.655861,10.001,0.045,tyc2,TYC1620-02121-1,1620-02121-1
,,,20.201564,20.051294,10.001,1.356,tyc2,TYC1626-01115-1,1626-01115-1
,,,20.257397,35.021209,10.001,0.094,tyc2,TYC2680-01132-1,2680-01132-1
,,,20.290464,57.823201,10.001,0.265,tyc2,TYC3945-00591-1,3945-00591-1
,,,20.358044,43.250269,10.001,1.671,tyc2,TYC3164-00089-1,3164-00089-1
,,,20.363575,11.006994,10.001,0.326,tyc2,TYC1078-00722-1,1078-00722-1
,,,20.375002,28.544061,10.001,1.047,tyc2,TYC2168-00291-1,2168-00291-1
,,,20.403303,48.923911,10.001,0.444,tyc2,TYC3580-00308-1,3580-00308-1
,,,20.426844,-45.776910,10.001,0.634,tyc2,TYC8405-00231-1,8405-00231-1
,,,20.434549,41.579274,10.001,1.181,tyc2,TYC3160-00715-1,3160-00715-1
,,,20.522096,41.860538,10.001,0.819,tyc2,TYC3161-01322-1,3161-01322-1
,,,20.693257,-0.638420,10.001,0.625,tyc2,TYC5177-00792-1,5177-00792-1
,,,20.837092,-33.237508,10.001,1.199,tyc2,TYC7461-00958-1,7461-00958-1
,,,20.854702,6.320849,10.001,0.983,tyc2,TYC0524-01320-1,0524-01320-1
,,,20.866171,8.328415,10.001,1.558,tyc2,TYC1090-01795-1,1090-01795-1
,,,20.998428,-36.729356,10.001,0.619,tyc2,TYC7470-00854-1,7470-00854-1
,,,20.998747,-38.375586,10.001,0.356,tyc2,TYC7964-01278-1,7964-01278-1
,,,20.998753,45.431958,10.001,0.987,tyc2,TYC3575-00606-1,3575-00606-1
,,,21.015610,-31.284559,10.001,1.056,tyc2,TYC7471-00064-1,7471-00064-1
,,,21.173727,42.499444,10.001,1.625,tyc2,TYC3177-00965-1,3177-00965-1
,,,21.646136,15.678352,10.001,0.669,tyc2,TYC1665-00127-1,1665-00127-1
,,,21.656605,1.893988,10.001,0.700,tyc2,TYC0547-01137-1,0547-01137-1
,,,21.677120,5.638703,10.001,0.833,tyc2,TYC0555-00472-1,0555-00472-1
,,,21.868111,12.516777,10.001,0.377,tyc2,TYC1130-01452-1,1130-01452-1
,,,21.946494,45.195832,10.001,1.301,tyc2,TYC3605-01146-1,3605-01146-1
,,,21.965044,-27.689145,10.001,0.475,tyc2,TYC6960-01313-1,6960-01313-1
