HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
,,,11.047391,-58.701960,8.001,0.956,tyc2,TYC8627-01726-1,8627-01726-1
,,,11.607284,-61.319442,8.001,1.748,tyc2,TYC8972-00789-1,8972-00789-1
63974,,,13.109905,-54.292513,8.001,0.282,hip2,HIP63974,
,,,16.604320,-34.199928,8.001,0.162,tyc2,TYC7353-01544-1,7353-01544-1
,,,17.372932,-17.340428,8.001,0.133,tyc2,TYC6238-00768-1,6238-00768-1
,,,19.594091,-23.309148,8.001,0.271,tyc2,TYC6889-00612-1,6889-00612-1
,,,19.840955,26.697854,8.001,1.458,tyc2,TYC2148-01641-1,2148-01641-1
103195,,,20.907150,12.074319,8.001,1.016,hip2,HIP103195,
106309,,,21.530916,25.218115,8.001,0.104,hip2,HIP106309,
,,,23.186400,41.875399,8.001,1.425,tyc2,TYC3225-01532-1,3225-01532-1
7161,,,1.538664,-26.552352,8.001,0.210,hip2,HIP7161,
13662,,,2.932050,41.806842,8.001,0.348,hip2,HIP13662,
79552,,,16.232813,-28.252600,8.001,0.254,hip2,HIP79552,
41886,,,8.541087,3.673520,8.001,0.069,hip2,HIP41886,
49018,,,10.000515,24.552829,8.001,0.868,hip2,HIP49018,
72325,,,14.789873,47.909326,8.001,0.602,hip2,HIP72325,
13924,,,2.989770,60.566533,8.001,0.301,hip2,HIP13924,
112651,,,22.814963,-16.995272,8.001,1.561,hip2,HIP112651,
115736,,,23.447506,-59.644307,8.001,0.493,hip2,HIP115736,
28317,,,5.983122,45.863870,8.002,1.095,hip2,HIP28317,
59799,,,12.262575,-61.129927,8.002,0.226,hip2,HIP59799,
75998,,,15.520815,-65.540971,8.002,-0.014,hip2,HIP75998,
82377,,,16.833357,-49.948188,8.002,1.855,hip2,HIP82377,
107007,,,21.672298,-6.368867,8.002,1.628,hip2,HIP107007,
30439,,,6.399336,-45.947820,8.002,0.710,hip2,HIP30439,
38955,,,7.970035,-39.613110,8.002,-0.033,hip2,HIP38955,
74691,,,15.264650,-36.998755,8.002,0.443,hip2,HIP74691,
87130,,,17.802112,40.592189,8.002,0.249,hip2,HIP87130,
39791,,,8.130918,-69.899290,8.002,-0.063,hip2,HIP39791,
43964,,,8.953424,-61.563108,8.002,-0.032,hip2,HIP43964,
47825,,,9.748197,-6.703567,8.002,-0.070,hip2,HIP47825,
50907,,,10.395419,2.619952,8.002,0.601,hip2,HIP50907,
54017,,,11.050704,-81.621841,8.002,0.563,hip2,HIP54017,
98623,,,20.031050,-17.550079,8.002,0.197,hip2,HIP98623,
112630,,,22.811278,7.845302,8.002,1.093,hip2,HIP112630,
42773,,,8.715624,48.192804,8.002,0.574,hip2,HIP42773,
56725,,,11.630016,-52.890985,8.002,0.638,hip2,HIP56725,
87915,,,17.958843,33.847202,8.002,1.229,hip2,HIP87915,
89484,,,18.260871,22.050689,8.002,0.997,hip2,HIP89484,
,,,5.789164,-5.594887,8.002,0.923,tyc2,TYC4776-00598-1,4776-00598-1
,,,7.116954,-12.235452,8.002,0.162,tyc2,TYC5389-01514-1,5389-01514-1
,,,7.178950,9.076355,8.002,0.844,tyc2,TYC0762-00486-1,0762-00486-1
,,,7.265879,9.714217,8.002,1.600,tyc2,TYC0766-01044-1,0766-01044-1
,,,7.948522,-60.598474,8.002,-0.021,tyc2,TYC8911-01683-1,8911-01683-1
79549,,,16.232117,-67.075246,8.002,1.072,hip2,HIP79549,
,,,18.102437,-31.553638,8.002,1.788,tyc2,TYC7391-01940-1,7391-01940-1
,,,21.301545,-28.693685,8.002,1.229,tyc2,TYC6949-00944-1,6949-00944-1
,,,22.461932,4.523502,8.002,0.711,tyc2,TYC0563-01191-1,0563-01191-1
6022,,,1.289640,-5.632508,8.002,0.556,hip2,HIP6022,
107814,,,21.842307,50.998614,8.002,0.350,hip2,HIP107814,
7919,,,1.696280,49.303311,8.002,0.448,hip2,HIP7919,
47646,,,9.714136,-22.965543,8.002,0.455,hip2,HIP47646,
104829,,,21.237108,54.481678,8.002,0.974,hip2,HIP104829,
48048,,,9.794751,29.591741,8.002,1.385,hip2,HIP48048,
57334,,,11.755403,-65.992452,8.002,1.887,hip2,HIP57334,
72748,,,14.872409,17.781349,8.002,1.529,hip2,HIP72748,
76536,,,15.631592,30.102903,8.002,0.591,hip2,HIP76536,
77616,,,15.844986,13.126787,8.002,1.472,hip2,HIP77616,
95711,,,19.467581,-19.342806,8.002,1.176,hip2,HIP95711,
96337,,,19.586176,62.659317,8.002,1.036,hip2,HIP96337,
113729,,,23.032532,47.998546,8.002,0.169,hip2,HIP113729,
964,,,0.198546,-22.817597,8.003,0.392,hip2,HIP964,
9365,,,2.005415,-32.087285,8.003,0.759,hip2,HIP9365,
10468,,,2.249210,22.628969,8.003,0.370,hip2,HIP10468,
21057,,,4.513497,-45.596514,8.003,1.673,hip2,HIP21057,
32343,,,6.751538,-52.362430,8.003,1.219,hip2,HIP32343,
43569,,,8.873337,13.233650,8.003,0.990,hip2,HIP43569,
80956,,,16.530455,-0.042541,8.003,1.373,hip2,HIP80956,
104869,,,21.243186,-5.963277,8.003,0.278,hip2,HIP104869,
111462,,,22.582722,22.301350,8.003,0.938,hip2,HIP111462,
48696,,,9.931061,26.851167,8.003,1.021,hip2,HIP48696,
74681,,,15.262605,-60.231670,8.003,1.510,hip2,HIP74681,
27208,,,5.767114,-12.423488,8.003,1.409,hip2,HIP27208,
91833,,,18.723356,23.461433,8.003,1.367,hip2,HIP91833,
1545,,,0.321288,0.520593,8.003,0.398,hip2,HIP1545,
,,,0.904629,25.394199,8.003,0.064,tyc2,TYC1742-01374-1,1742-01374-1
,,,1.929837,55.575689,8.003,0.596,tyc2,TYC3688-00929-1,3688-00929-1
,,,2.503262,55.344115,8.003,1.367,tyc2,TYC3691-01248-1,3691-01248-1
,,,3.428450,-41.325406,8.003,0.284,tyc2,TYC7571-01083-1,7571-01083-1
16297,,,3.501716,75.259142,8.003,0.171,hip2,HIP16297,
,,,4.055732,-6.914225,8.003,1.686,tyc2,TYC4731-00140-1,4731-00140-1
,,,6.172954,11.654672,8.003,1.151,tyc2,TYC0738-01238-1,0738-01238-1
41712,,,8.506326,2.843616,8.003,1.354,hip2,HIP41712,
,,,14.064952,-53.774474,8.003,0.248,tyc2,TYC8665-00262-1,8665-00262-1
,,,17.635853,-8.134294,8.003,0.162,tyc2,TYC5660-00052-1,5660-00052-1
88879,,,18.144881,-20.087147,8.003,1.252,hip2,HIP88879,
91319,,,18.626502,47.981374,8.003,0.144,hip2,HIP91319,
,,,20.868450,28.854192,8.003,1.154,tyc2,TYC2183-01070-1,2183-01070-1
,,,22.736928,-19.356665,8.003,0.924,tyc2,TYC6389-00577-1,6389-00577-1
61965,,,12.698842,-47.606094,8.003,1.053,hip2,HIP61965,
62381,,,12.784361,-43.264471,8.003,0.959,hip2,HIP62381,
110356,,,22.351077,55.985823,8.003,-0.044,hip2,HIP110356,
35890,,,7.398913,33.667681,8.003,1.506,hip2,HIP35890,
38400,,,7.866938,-41.786820,8.003,1.470,hip2,HIP38400,
75896,,,15.501993,40.385250,8.003,0.305,hip2,HIP75896,
89496,,,18.263544,-55.355821,8.003,0.432,hip2,HIP89496,
69490,,,14.227615,24.778196,8.004,0.048,hip2,HIP69490,
91221,,,18.608068,-69.081722,8.004,0.398,hip2,HIP91221,
106304,,,21.530412,-31.547688,8.004,0.442,hip2,HIP106304,
108435,,,21.966217,76.089853,8.004,1.144,hip2,HIP108435,
113177,,,22.917750,49.473351,8.004,0.612,hip2,HIP113177,
28620,,,6.041886,13.289789,8.004,0.485,hip2,HIP28620,
40270,,,8.223036,20.280665,8.004,1.107,hip2,HIP40270,
54452,,,11.140797,-73.975819,8.004,0.910,hip2,HIP54452,
99830,,,20.255672,30.020429,8.004,1.011,hip2,HIP99830,
7462,,,1.602332,36.537689,8.004,0.202,hip2,HIP7462,
16484,,,3.537562,-65.414333,8.004,1.619,hip2,HIP16484,
78723,,,16.071015,75.786473,8.004,1.582,hip2,HIP78723,
87317,,,17.842043,57.443476,8.004,0.004,hip2,HIP87317,
89150,,,18.195057,-40.210727,8.004,1.125,hip2,HIP89150,
110264,,,22.334913,-38.765060,8.004,1.086,hip2,HIP110264,
118267,,,23.988246,27.270031,8.004,1.612,hip2,HIP118267,
10004,,,2.146984,-35.823081,8.004,1.140,hip2,HIP10004,
45076,,,9.181956,-15.459407,8.004,0.169,hip2,HIP45076,
46399,,,9.461645,-81.840371,8.004,1.493,hip2,HIP46399,
51006,,,10.419530,-57.063828,8.004,1.083,hip2,HIP51006,
54798,,,11.218464,27.051664,8.004,0.353,hip2,HIP54798,
78392,,,16.004343,73.935555,8.004,1.035,hip2,HIP78392,
109078,,,22.097343,4.865036,8.004,1.200,hip2,HIP109078,
1138,,,0.237000,-35.808293,8.004,1.195,hip2,HIP1138,
,,,0.626964,59.170251,8.004,1.166,tyc2,TYC3666-01543-1,3666-01543-1
7138,,,1.532965,52.469814,8.004,0.352,hip2,HIP7138,
8105,,,1.735939,38.521959,8.004,0.972,hip2,HIP8105,
,,,2.854862,1.702516,8.004,0.217,tyc2,TYC0048-00443-1,0048-00443-1
,,,3.812496,-2.428648,8.004,0.949,tyc2,TYC4717-01120-1,4717-01120-1
,,,7.078309,5.925754,8.004,1.100,tyc2,TYC0174-01932-1,0174-01932-1
,,,7.956293,13.206873,8.004,0.829,tyc2,TYC0792-01101-1,0792-01101-1
,,,8.485270,-45.557486,8.004,-0.080,tyc2,TYC8150-01428-1,8150-01428-1
,,,8.899663,-15.585732,8.004,1.220,tyc2,TYC6013-00357-1,6013-00357-1
,,,11.262062,-57.990141,8.004,1.387,tyc2,TYC8624-00568-1,8624-00568-1
66516,,,13.634384,50.959987,8.004,0.980,hip2,HIP66516,
,,,13.926911,-49.363404,8.004,0.179,tyc2,TYC8271-01190-1,8271-01190-1
,,,14.032031,-60.793133,8.004,0.081,tyc2,TYC9005-02679-1,9005-02679-1
79600,,,16.242051,66.376855,8.004,1.301,hip2,HIP79600,
,,,18.130469,27.397673,8.004,1.072,tyc2,TYC2099-02392-1,2099-02392-1
,,,20.721605,35.741690,8.004,-0.057,tyc2,TYC2699-03348-1,2699-03348-1
,,,21.381530,49.376837,8.004,1.442,tyc2,TYC3598-01833-1,3598-01833-1
32881,,,6.851715,68.218165,8.004,1.118,hip2,HIP32881,
59823,,,12.267200,-65.192607,8.004,0.000,hip2,HIP59823,
67009,,,13.732606,-41.348901,8.004,0.584,hip2,HIP67009,
78349,,,15.997720,-7.026738,8.004,1.457,hip2,HIP78349,
91572,,,18.673439,-43.339596,8.004,0.397,hip2,HIP91572,
113811,,,23.047848,7.629829,8.004,1.340,hip2,HIP113811,
14991,,,3.220320,-49.329377,8.004,1.082,hip2,HIP14991,
40844,,,8.334422,44.664009,8.004,0.519,hip2,HIP40844,
70881,,,14.495388,48.895517,8.004,0.950,hip2,HIP70881,
95035,,,19.336564,14.138778,8.004,0.318,hip2,HIP95035,
704,,,0.146073,14.142057,8.004,1.125,hip2,HIP704,
37782,,,7.746636,-15.085092,8.004,0.470,hip2,HIP37782,
50593,,,10.335275,-4.343439,8.004,0.169,hip2,HIP50593,
77295,,,15.781015,-36.936789,8.004,0.140,hip2,HIP77295,
102293,,,20.726697,-51.801044,8.004,0.401,hip2,HIP102293,
102581,,,20.787961,-27.698413,8.004,0.505,hip2,HIP102581,
14515,,,3.124484,-78.992410,8.005,0.441,hip2,HIP14515,
29981,,,6.311118,21.180653,8.005,1.250,hip2,HIP29981,
50407,,,10.292595,-47.947264,8.005,1.424,hip2,HIP50407,
51541,,,10.527184,-40.810974,8.005,1.419,hip2,HIP51541,
117482,,,23.822261,27.033920,8.005,0.967,hip2,HIP117482,
52095,,,10.645254,-49.742157,8.005,1.724,hip2,HIP52095,
86356,,,17.646200,-44.100224,8.005,0.480,hip2,HIP86356,
20242,,,4.337382,-3.750627,8.005,0.654,hip2,HIP20242,
27603,,,5.844168,-65.260195,8.005,0.024,hip2,HIP27603,
45017,,,9.169053,35.412828,8.005,0.235,hip2,HIP45017,
67806,,,13.890651,-61.629298,8.005,1.610,hip2,HIP67806,
18361,,,3.926167,-33.214893,8.005,1.286,hip2,HIP18361,
,,,7.006126,-26.547707,8.005,0.151,tyc2,TYC6531-02407-1,6531-02407-1
,,,7.141663,-13.095875,8.005,0.526,tyc2,TYC5389-02367-1,5389-02367-1
,,,7.462304,-27.075420,8.005,1.134,tyc2,TYC6546-01616-1,6546-01616-1
,,,8.672296,6.674278,8.005,1.005,tyc2,TYC0223-01794-1,0223-01794-1
45700,,,9.316423,10.949887,8.005,0.100,hip2,HIP45700,
,,,9.608353,-27.320824,8.005,1.222,tyc2,TYC6609-00296-1,6609-00296-1
,,,11.387341,-62.295676,8.005,1.123,tyc2,TYC8963-01609-1,8963-01609-1
,,,17.783937,5.691833,8.005,0.030,tyc2,TYC0428-01339-1,0428-01339-1
,,,17.896716,-28.688500,8.005,1.076,tyc2,TYC6853-00214-1,6853-00214-1
92127,,,18.776874,25.538968,8.005,0.171,hip2,HIP92127,
,,,18.868872,-7.258596,8.005,-0.012,tyc2,TYC5126-00384-1,5126-00384-1
,,,18.935941,-45.143052,8.005,0.965,tyc2,TYC8373-00735-1,8373-00735-1
,,,19.669953,32.055728,8.005,-0.033,tyc2,TYC2660-03284-1,2660-03284-1
,,,20.103471,23.168161,8.005,-0.037,tyc2,TYC2154-00371-1,2154-00371-1
,,,20.752643,3.275480,8.005,1.512,tyc2,TYC0516-00703-1,0516-00703-1
,,,20.972448,58.930436,8.005,1.251,tyc2,TYC3964-00324-1,3964-00324-1
35373,,,7.307526,-23.557448,8.005,1.141,hip2,HIP35373,
71712,,,14.668940,28.426623,8.005,1.558,hip2,HIP71712,
78290,,,15.985433,50.639167,8.005,1.176,hip2,HIP78290,
92921,,,18.931819,46.513300,8.005,0.039,hip2,HIP92921,
97838,,,19.881410,-76.179391,8.005,0.034,hip2,HIP97838,
27934,,,5.910399,15.507721,8.005,-0.010,hip2,HIP27934,
35777,,,7.380141,9.845761,8.005,0.101,hip2,HIP35777,
52931,,,10.825124,43.067655,8.005,1.002,hip2,HIP52931,
61120,,,12.526046,21.576864,8.005,0.412,hip2,HIP61120,
110155,,,22.312736,42.142625,8.005,1.475,hip2,HIP110155,
112495,,,22.786945,23.985213,8.005,0.249,hip2,HIP112495,
18069,,,3.861905,-60.359973,8.005,0.569,hip2,HIP18069,
71305,,,14.582015,9.886477,8.005,0.563,hip2,HIP71305,
19652,,,4.210808,-45.367684,8.005,1.572,hip2,HIP19652,
37846,,,7.758680,-58.954893,8.005,0.900,hip2,HIP37846,
111498,,,22.590436,-61.641811,8.005,0.867,hip2,HIP111498,
6424,,,1.374344,-61.003154,8.006,1.030,hip2,HIP6424,
43843,,,8.930319,44.662215,8.006,0.551,hip2,HIP43843,
48115,,,9.809846,43.536571,8.006,1.015,hip2,HIP48115,
65350,,,13.393731,17.321190,8.006,0.475,hip2,HIP65350,
78884,,,16.103713,-55.777270,8.006,1.570,hip2,HIP78884,
4573,,,0.975482,16.313646,8.006,1.000,hip2,HIP4573,
8684,,,1.862099,46.338717,8.006,-0.044,hip2,HIP8684,
36688,,,7.547129,-7.284887,8.006,0.008,hip2,HIP36688,
47398,,,9.657529,-54.265123,8.006,1.226,hip2,HIP47398,
68653,,,14.053178,-39.702752,8.006,-0.016,hip2,HIP68653,
1623,,,0.338064,-77.222649,8.006,0.552,hip2,HIP1623,
22514,,,4.844562,-45.668410,8.006,0.530,hip2,HIP22514,
57567,,,11.799939,-40.291460,8.006,0.230,hip2,HIP57567,
65893,,,13.507209,-56.209652,8.006,0.967,hip2,HIP65893,
102236,,,20.716436,-50.478846,8.006,0.387,hip2,HIP102236,
111961,,,22.678843,43.493268,8.006,1.411,hip2,HIP111961,
117614,,,23.852734,-2.520365,8.006,1.397,hip2,HIP117614,
2812,,,0.596468,-73.222027,8.006,0.896,hip2,HIP2812,
32890,,,6.853087,58.417698,8.006,0.140,hip2,HIP32890,
33395,,,6.946148,-3.653738,8.006,0.540,hip2,HIP33395,
67979,,,13.921196,18.690239,8.006,1.487,hip2,HIP67979,
89415,,,18.246973,58.002604,8.006,0.098,hip2,HIP89415,
96505,,,19.619620,-54.153535,8.006,0.829,hip2,HIP96505,
3489,,,0.742134,-62.497558,8.006,0.422,tyc2,TYC8841-00489-2,8841-00489-2
,,,1.791221,21.411004,8.006,1.755,tyc2,TYC1212-00264-1,1212-00264-1
,,,5.833427,-15.448533,8.006,0.421,tyc2,TYC5918-00397-1,5918-00397-1
,,,6.837006,0.137045,8.006,0.346,tyc2,TYC0148-00283-1,0148-00283-1
,,,7.410181,-26.679604,8.006,-0.127,tyc2,TYC6546-01176-1,6546-01176-1
,,,9.520268,-46.007379,8.006,0.286,tyc2,TYC8167-00834-1,8167-00834-1
,,,15.230164,66.857629,8.006,1.097,tyc2,TYC4186-00374-1,4186-00374-1
,,,17.203929,-52.298568,8.006,0.089,tyc2,TYC8340-00696-1,8340-00696-1
,,,19.152211,-30.626169,8.006,0.085,tyc2,TYC7410-02866-1,7410-02866-1
,,,20.407667,58.378782,8.006,1.114,tyc2,TYC3949-00438-1,3949-00438-1
,,,20.625000,5.220021,8.006,0.230,tyc2,TYC0518-00215-1,0518-00215-1
39504,,,8.074562,-13.135935,8.006,-0.125,hip2,HIP39504,
52740,,,10.781937,-44.277963,8.006,0.067,hip2,HIP52740,
77175,,,15.757874,8.653319,8.006,1.075,hip2,HIP77175,
107501,,,21.773022,-4.127652,8.006,0.438,hip2,HIP107501,
110349,,,22.350161,6.590930,8.006,0.582,hip2,HIP110349,
111878,,,22.661858,31.145738,8.006,1.352,hip2,HIP111878,
7692,,,1.650042,-10.498578,8.006,0.318,hip2,HIP7692,
8721,,,1.869870,-32.539874,8.006,0.100,hip2,HIP8721,
95425,,,19.411462,10.086485,8.006,0.111,hip2,HIP95425,
97595,,,19.836992,48.391581,8.006,1.405,hip2,HIP97595,
16306,,,3.503598,68.433569,8.006,0.015,hip2,HIP16306,
19022,,,4.074949,-6.172832,8.006,-0.016,hip2,HIP19022,
32381,,,6.757993,-36.849421,8.006,0.069,hip2,HIP32381,
68133,,,13.947989,-27.661650,8.006,0.498,hip2,HIP68133,
108485,,,21.976825,6.013898,8.006,0.059,hip2,HIP108485,
27671,,,5.858001,-53.655623,8.007,0.371,hip2,HIP27671,
67347,,,13.803415,-42.184738,8.007,0.024,hip2,HIP67347,
109269,,,22.137445,-23.732183,8.007,1.010,hip2,HIP109269,
111328,,,22.555397,46.115361,8.007,0.250,hip2,HIP111328,
16692,,,3.579140,38.805741,8.007,0.414,hip2,HIP16692,
22695,,,4.879629,51.542921,8.007,0.574,hip2,HIP22695,
28809,,,6.082287,-5.343034,8.007,0.033,hip2,HIP28809,
45584,,,9.290884,31.301056,8.007,1.124,hip2,HIP45584,
61917,,,12.690126,19.074961,8.007,0.807,hip2,HIP61917,
88914,,,18.149750,-31.159990,8.007,0.012,hip2,HIP88914,
104367,,,21.143581,-21.683010,8.007,0.510,hip2,HIP104367,
8434,,,1.811941,-23.869780,8.007,0.469,hip2,HIP8434,
37102,,,7.623861,38.868203,8.007,0.150,hip2,HIP37102,
100958,,,20.469119,-23.014305,8.007,1.712,hip2,HIP100958,
104664,,,21.200738,-24.121468,8.007,0.047,hip2,HIP104664,
7094,,,1.523850,-55.968072,8.007,1.330,hip2,HIP7094,
44463,,,9.058369,76.398151,8.007,0.690,hip2,HIP44463,
,,,1.967709,17.539030,8.007,0.534,tyc2,TYC1210-01210-1,1210-01210-1
,,,2.149710,60.194281,8.007,0.138,tyc2,TYC4033-02221-1,4033-02221-1
,,,3.310394,46.887667,8.007,0.887,tyc2,TYC3315-02524-1,3315-02524-1
,,,6.281668,30.003170,8.007,0.205,tyc2,TYC2420-00784-1,2420-00784-1
,,,6.950092,30.029401,8.007,1.443,tyc2,TYC2437-01027-1,2437-01027-1
,,,10.519069,-58.049259,8.007,-0.020,tyc2,TYC8609-00683-1,8609-00683-1
58704,,,12.040702,-11.934161,8.007,1.322,hip2,HIP58704,
60753,,,12.450722,-22.389710,8.007,0.523,hip2,HIP60753,
69733,,,14.273430,37.129990,8.007,0.781,hip2,HIP69733,
,,,16.536968,-50.248530,8.007,1.022,tyc2,TYC8333-00037-1,8333-00037-1
,,,16.916261,-40.580472,8.007,1.901,tyc2,TYC7872-01610-1,7872-01610-1
,,,17.815038,-44.138052,8.007,0.196,tyc2,TYC7897-01310-1,7897-01310-1
,,,19.562455,7.829366,8.007,0.169,tyc2,TYC1056-03106-1,1056-03106-1
,,,20.446749,-40.995508,8.007,0.161,tyc2,TYC7953-01450-1,7953-01450-1
,,,20.479519,45.079613,8.007,1.446,tyc2,TYC3573-00765-1,3573-00765-1
104526,,,21.173749,-54.574046,8.007,0.684,tyc2,TYC8797-01377-2,8797-01377-2
31271,,,6.557758,-29.209875,8.007,0.043,hip2,HIP31271,
55258,,,11.317965,-31.006380,8.007,0.601,hip2,HIP55258,
67978,,,13.921144,3.275332,8.007,1.289,hip2,HIP67978,
94924,,,19.316173,39.267175,8.007,0.330,hip2,HIP94924,
61042,,,12.510707,-9.824449,8.007,0.989,hip2,HIP61042,
91257,,,18.614710,54.813719,8.007,0.729,hip2,HIP91257,
11871,,,2.552581,41.817670,8.007,0.493,hip2,HIP11871,
25617,,,5.472654,-53.885309,8.007,-0.042,hip2,HIP25617,
29512,,,6.217202,7.534347,8.007,0.161,hip2,HIP29512,
53574,,,10.960408,-41.132050,8.007,0.405,hip2,HIP53574,
92992,,,18.944793,21.379253,8.007,1.096,hip2,HIP92992,
94667,,,19.263643,49.180890,8.007,0.971,hip2,HIP94667,
111189,,,22.525455,42.221730,8.007,0.177,hip2,HIP111189,
116051,,,23.515074,-15.982269,8.007,0.516,hip2,HIP116051,
116815,,,23.675302,24.694848,8.007,0.433,hip2,HIP116815,
3407,,,0.723237,2.584073,8.008,0.398,hip2,HIP3407,
28640,,,6.047939,25.884480,8.008,0.516,hip2,HIP28640,
108961,,,22.075032,15.857955,8.008,0.591,hip2,HIP108961,
84130,,,17.198826,63.126696,8.008,0.077,hip2,HIP84130,
97379,,,19.791215,34.304565,8.008,1.559,hip2,HIP97379,
108243,,,21.928567,-23.052990,8.008,1.567,hip2,HIP108243,
19265,,,4.129256,80.976469,8.008,0.119,hip2,HIP19265,
112798,,,22.842768,-55.219330,8.008,-0.023,hip2,HIP112798,
35978,,,7.414505,44.851981,8.008,0.800,hip2,HIP35978,
48232,,,9.833500,33.601668,8.008,0.461,hip2,HIP48232,
48784,,,9.950337,-9.586477,8.008,0.947,hip2,HIP48784,
114369,,,23.163574,37.687202,8.008,0.420,hip2,HIP114369,
114504,,,23.190508,38.219809,8.008,0.478,hip2,HIP114504,
6782,,,1.453991,39.654495,8.008,0.483,hip2,HIP6782,
15005,,,3.223335,-28.974530,8.008,0.622,hip2,HIP15005,
20246,,,4.338605,-63.173781,8.008,0.435,hip2,HIP20246,
,,,2.654745,-20.171461,8.008,1.138,tyc2,TYC5862-00872-1,5862-00872-1
,,,5.734106,-4.558986,8.008,1.139,tyc2,TYC4775-00005-1,4775-00005-1
,,,6.262702,8.457435,8.008,0.012,tyc2,TYC0731-03585-1,0731-03585-1
,,,6.550622,-27.596989,8.008,0.299,tyc2,TYC6515-01170-1,6515-01170-1
,,,6.844077,23.693111,8.008,-0.002,tyc2,TYC1894-03077-1,1894-03077-1
,,,6.907687,55.667486,8.008,0.682,tyc2,TYC3771-00011-1,3771-00011-1
37652,,,7.726588,-21.281596,8.008,-0.002,hip2,HIP37652,
,,,8.358858,-41.132735,8.008,0.937,tyc2,TYC7665-00003-1,7665-00003-1
41643,,,8.491503,-60.179298,8.008,0.985,hip2,HIP41643,
,,,8.718707,-45.808500,8.008,2.133,tyc2,TYC8151-03095-1,8151-03095-1
,,,16.996460,-41.627000,8.008,1.577,tyc2,TYC7876-02360-1,7876-02360-1
,,,18.662235,-39.393067,8.008,1.703,tyc2,TYC7906-00221-1,7906-00221-1
,,,19.682756,0.703194,8.008,1.584,tyc2,TYC0479-01651-1,0479-01651-1
,,,21.974677,23.561542,8.008,1.078,tyc2,TYC2203-01530-1,2203-01530-1
110707,,,22.430074,-20.238689,8.008,0.293,tyc2,TYC6391-01494-1,6391-01494-1
111357,,,22.560182,-58.214100,8.008,0.382,hip2,HIP111357,
114087,,,23.106513,38.569756,8.008,0.989,hip2,HIP114087,
93979,,,19.134838,55.398014,8.008,0.180,hip2,HIP93979,
113381,,,22.962708,-33.196506,8.008,0.436,hip2,HIP113381,
8738,,,1.873915,55.331600,8.008,0.326,hip2,HIP8738,
